date,station,temperature,rainfall,sunshine,windspeed,wind_beaufort,gust,humidity,cloud,visibility,pressure,wind_direction,wind_cardinal,gust_direction,gust_cardinal
2015-10-23,Hurn,11.75,0.2,0,3,Light,14,92,8,2600,1020.5708333333333,200,SSW,180,S
2015-10-24,Hurn,13.1,1,0.1,8,Light,22,94,6,2800,1015.2125000000001,190,S,280,W
2015-10-25,Hurn,6.3,0.2,7.4,4,Light,17,97,1,2200,1024.3625000000002,100,E,130,SE
2015-10-26,Hurn,9.45,0,0.6,10,Light,20,91,6,2000,1012.6999999999999,120,ESE,110,ESE
2015-10-27,Hurn,14.15,7.8,0.2,6,Light,18,96,7,1100,1007.7249999999999,110,ESE,120,ESE
2015-10-28,Hurn,11.55,1.2,5.7,6,Light,18,98,5,1400,1007.2416666666667,190,S,180,S
2015-10-29,Hurn,12.6,22.2,0,10,Light,26,96,7,1700,1010.8499999999999,180,S,170,S
2015-10-30,Hurn,13.95,0.2,0,10,Light,27,96,7,1700,1016.1750000000002,140,SE,160,SSE
2015-10-31,Hurn,12.65,0.2,6.2,5,Light,15,98,2,1000,1021.1583333333333,120,ESE,110,ESE
NA,Hurn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Hurn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Hurn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Hurn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-01,Leeming,3.95,0,11.6,5,Light,18,99,4,2500,1013.3874999999999,30,NNE,30,NNE
2015-05-02,Leeming,5.25,11.4,3.7,7,Light,19,94,7,1600,1011.7291666666666,110,ESE,110,ESE
2015-05-03,Leeming,11.8,2.6,2.7,9,Light,25,95,7,1400,996.0541666666667,110,ESE,260,W
2015-05-04,Leeming,12.4,20.6,6.6,9,Light,23,94,7,2000,998.9333333333334,240,WSW,260,W
2015-05-05,Leeming,11.5,1.6,3.6,13,Moderate,45,99,6,1500,989.0166666666668,30,NNE,250,WSW
2015-05-06,Leeming,9.65,1.6,4.2,14,Moderate,30,87,5,2400,995.2250000000003,190,S,180,S
2015-05-07,Leeming,8.65,0,11.7,7,Light,19,88,3,3200,1013.025,270,W,260,W
2015-05-08,Leeming,7.3,19,7.6,5,Light,18,96,5,2000,1012.8333333333336,90,E,120,ESE
2015-05-09,Leeming,10.7,0.2,2.5,8,Light,31,99,7,1800,1010.9916666666664,330,NNW,260,W
2015-05-10,Leeming,10.95,NA,4.1,11,Moderate,28,94,7,1500,1018.1666666666666,200,SSW,210,SSW
2015-05-11,Leeming,15.05,0.2,6.7,15,Moderate,38,87,7,2700,1012.3541666666665,230,SW,230,SW
2015-05-12,Leeming,11.55,NA,5.5,16,Moderate,37,80,6,2600,1013.4375000000001,250,WSW,240,WSW
2015-05-13,Leeming,9.5,0,6.9,6,Light,18,80,4,3100,1019.2791666666667,30,NNE,20,NNE
2015-05-14,Leeming,7.8,0,1.5,6,Light,17,89,7,2800,1016.8166666666667,90,E,120,ESE
2015-05-15,Leeming,10.9,0.2,7.6,7,Light,21,84,7,2600,1019.3208333333332,220,SW,240,WSW
2015-05-16,Leeming,11.5,NA,9.7,13,Moderate,29,86,5,2100,1020.6958333333333,270,W,260,W
2015-05-17,Leeming,9.75,3.2,1.7,11,Moderate,28,83,7,2100,1020.0125000000003,260,W,250,WSW
2015-05-18,Leeming,10.3,0.8,2.3,11,Moderate,30,93,7,2900,1001.2291666666665,250,WSW,260,W
2015-05-19,Leeming,9,2.4,6.3,8,Light,24,91,6,2600,999.8541666666666,270,W,260,W
2015-05-20,Leeming,10.55,NA,8.3,11,Moderate,25,81,4,3500,1013.7166666666667,280,W,300,WNW
2015-05-21,Leeming,9.65,NA,6.9,8,Light,23,95,6,2700,1022.9958333333334,260,W,260,W
2015-05-22,Leeming,14.85,NA,7.3,8,Light,24,87,6,3000,1022.7583333333336,270,W,280,W
2015-05-23,Leeming,14.25,1,11.7,7,Light,19,91,4,1400,1024.0791666666667,170,S,160,SSE
2015-05-24,Leeming,12.45,0,3.7,10,Light,22,92,7,2100,1017.5791666666668,310,NW,320,NW
2015-05-25,Leeming,11.95,NA,2.4,8,Light,18,79,7,1900,1018.375,300,WNW,280,W
2015-05-26,Leeming,11.9,0,7.2,9,Light,22,85,4,3000,1022.5916666666668,310,NW,250,WSW
2015-05-27,Leeming,9.4,1.2,3.6,8,Light,26,89,6,2600,1018.7999999999998,230,SW,250,WSW
2015-05-28,Leeming,10.55,5.4,11.4,13,Moderate,31,90,4,2600,1009.9541666666664,260,W,250,WSW
2015-05-29,Leeming,10.3,2,6.1,8,Light,28,90,6,2400,1004.9708333333333,290,WNW,300,WNW
2015-05-30,Leeming,9.25,2,10.7,9,Light,22,89,3,2200,1010.1833333333334,260,W,280,W
2015-05-31,Leeming,11.25,0.6,4.2,11,Moderate,33,97,6,1600,1002.6374999999999,270,W,280,W
2015-06-01,Leeming,8.9,10,5.1,15,Moderate,43,91,6,2100,1004.0500000000002,190,S,180,S
2015-06-02,Leeming,10.7,NA,8.9,17,Fresh,43,82,4,2300,996.2458333333334,250,WSW,250,WSW
2015-06-03,Leeming,11.95,0,10,8,Light,23,80,4,3300,1017.9249999999998,260,W,260,W
2015-06-04,Leeming,11.7,0,12.8,7,Light,18,97,4,2700,1023.5583333333335,160,SSE,150,SSE
2015-06-05,Leeming,14.95,0,8.9,9,Light,25,91,4,1900,1013.5250000000001,170,S,270,W
2015-06-06,Leeming,11.55,NA,5.4,17,Fresh,43,82,4,1900,1018.3375000000001,230,SW,250,WSW
2015-06-07,Leeming,12.6,0,13.9,10,Light,25,78,3,2100,1030.3500000000001,290,WNW,290,WNW
2015-06-08,Leeming,9.4,0,9.7,7,Light,17,92,3,2800,1036.1166666666663,40,NE,60,ENE
2015-06-09,Leeming,9.65,0,12.1,5,Light,18,97,3,3200,1036.1125000000002,30,NNE,40,NE
2015-06-10,Leeming,11,0,14.6,4,Light,12,97,2,2600,1031.625,150,SSE,180,S
2015-06-11,Leeming,11.85,0,15.9,5,Light,18,98,1,2500,1022.6208333333334,140,SE,170,S
2015-06-12,Leeming,13.35,1.2,13.5,4,Light,13,98,5,2200,1012.8833333333333,340,NNW,170,S
2015-06-13,Leeming,14,1.8,1,6,Light,16,98,8,500,1009.7000000000003,350,N,20,NNE
2015-06-14,Leeming,10.75,0.6,0,7,Light,20,97,8,1100,1015.8874999999999,30,NNE,30,NNE
2015-06-15,Leeming,9.75,NA,7.8,5,Light,14,97,7,2300,1022.8458333333332,160,SSE,220,SW
2015-06-16,Leeming,15.5,0,3.3,5,Light,17,85,7,2200,1023.6375000000002,180,S,230,SW
2015-06-17,Leeming,16.25,0.2,3.3,11,Moderate,25,86,5,2100,1018.7583333333331,270,W,270,W
2015-06-18,Leeming,12.1,0.2,2.5,10,Light,31,75,6,2300,1019.6291666666666,300,WNW,300,WNW
2015-06-19,Leeming,12.4,0.4,0,8,Light,21,85,6,2900,1020.5000000000001,290,WNW,310,NW
2015-06-20,Leeming,15,1.2,3.6,6,Light,19,94,7,1100,1018.4291666666663,270,W,250,WSW
2015-06-21,Leeming,13.5,NA,4.1,10,Light,30,89,5,1600,1012.3583333333335,250,WSW,260,W
2015-06-22,Leeming,10.7,2.6,0.6,9,Light,25,89,7,2600,1009.6750000000003,340,NNW,340,NNW
2015-06-23,Leeming,13.75,0,5.9,7,Light,19,90,6,2700,1017.5583333333335,340,NNW,360,N
2015-06-24,Leeming,13.05,0,5.1,7,Light,20,96,4,1800,1018.1499999999997,160,SSE,270,W
2015-06-25,Leeming,15.15,1.2,2.9,4,Light,17,97,6,1800,1019.2125,170,S,210,SSW
2015-06-26,Leeming,17.35,0.4,2.2,6,Light,18,98,6,1200,1013.8541666666666,160,SSE,230,SW
2015-06-27,Leeming,16,0.4,11.4,9,Light,22,93,3,1500,1016.5875000000001,270,W,270,W
2015-06-28,Leeming,17.9,NA,5.9,11,Moderate,31,85,6,1500,1014.875,260,W,270,W
2015-06-29,Leeming,16.55,0,4.2,6,Light,16,91,6,2100,1019.9416666666666,240,WSW,220,SW
2015-06-30,Leeming,20.7,0,11.5,8,Light,20,85,4,2300,1017.6125000000001,150,SSE,160,SSE
2015-07-01,Leeming,22.55,7,8.9,7,Light,32,89,3,1500,1011.8949999999999,140,SE,180,S
2015-07-02,Leeming,20.1,1.8,5.1,7,Light,31,93,5,2200,1016.2416666666669,280,W,280,W
2015-07-03,Leeming,16.3,17,12.7,5,Light,18,96,3,2600,1024.475,150,SSE,80,E
2015-07-04,Leeming,18.65,NA,7.7,7,Light,23,98,5,1300,1016.8291666666668,260,W,270,W
2015-07-05,Leeming,14.4,4.6,4.2,4,Light,32,97,5,1800,1016.1374999999999,210,SSW,220,SW
2015-07-06,Leeming,13.6,2,5,8,Light,21,97,5,2300,1014.2458333333333,150,SSE,180,S
2015-07-07,Leeming,17.25,1.2,4.7,11,Moderate,28,91,7,2300,1004.0333333333334,250,WSW,270,W
2015-07-08,Leeming,13.9,6.8,0.7,7,Light,19,96,7,2200,1008.8499999999999,260,W,40,NE
2015-07-09,Leeming,12.1,NA,14.5,6,Light,17,99,3,3400,1021.0772727272725,260,W,280,W
2015-07-10,Leeming,18.35,NA,8.1,7,Light,19,90,7,2300,1015.0071428571428,160,SSE,170,S
2015-07-11,Leeming,17.8,0.8,4,8,Light,22,93,7,1700,1013.6166666666668,260,W,260,W
2015-07-12,Leeming,17.4,0.8,9.8,11,Moderate,24,90,5,2500,1012.4499999999999,260,W,200,SSW
2015-07-13,Leeming,14.7,4.6,0,6,Light,17,96,7,1900,1011.5374999999999,150,SSE,170,S
2015-07-14,Leeming,16.6,NA,4.3,4,Light,12,97,6,2100,1015.8958333333334,350,N,350,N
2015-07-15,Leeming,15.15,0,10.7,6,Light,19,95,4,3600,1018.5166666666665,310,NW,10,N
2015-07-16,Leeming,14.3,0.8,6.5,6,Light,18,99,6,2500,1017.9041666666668,130,SE,130,SE
2015-07-17,Leeming,16.3,NA,5.9,12,Moderate,30,97,5,2600,1008.2041666666668,240,WSW,220,SW
2015-07-18,Leeming,16.25,2.2,9.4,14,Moderate,31,76,5,3300,1011.4041666666667,240,WSW,240,WSW
2015-07-19,Leeming,15,NA,5.4,10,Light,30,94,6,2800,1007.4916666666667,270,W,280,W
2015-07-20,Leeming,14.15,1.4,6.1,10,Light,25,95,6,2800,1006.8208333333333,170,S,250,WSW
2015-07-21,Leeming,16.2,NA,1.7,11,Moderate,26,98,7,2900,1007.0666666666667,220,SW,240,WSW
2015-07-22,Leeming,13.95,0.6,5.9,6,Light,18,91,6,3200,1012.8499999999999,270,W,270,W
2015-07-23,Leeming,14.6,NA,8,9,Light,26,92,5,3600,1014.6999999999998,250,WSW,250,WSW
2015-07-24,Leeming,11.45,0,1.1,4,Light,11,94,7,3500,1012.5625000000001,150,SSE,350,N
2015-07-25,Leeming,13.7,0.8,5,7,Light,21,95,5,3300,1012.8625000000002,330,NNW,20,NNE
2015-07-26,Leeming,10.25,4.6,4,6,Light,19,100,6,1100,1004.3166666666666,140,SE,150,SSE
2015-07-27,Leeming,13.3,12,0,7,Light,16,99,8,500,996.9208333333331,20,NNE,20,NNE
2015-07-28,Leeming,12.25,10.4,0.1,5,Light,11,99,8,700,1002.6458333333334,350,N,360,N
2015-07-29,Leeming,13.35,0.4,4.8,7,Light,19,97,7,3100,1009.4833333333337,290,WNW,330,NNW
2015-07-30,Leeming,13.65,1.6,5.8,4,Light,14,95,5,2300,1017.4500000000003,360,N,310,NW
2015-07-31,Leeming,11.05,0.2,3.5,6,Light,17,97,6,2400,1016.7499999999999,160,SSE,260,W
2015-08-01,Leeming,14.8,0.6,6,9,Light,22,88,6,1800,1012.9416666666665,240,WSW,230,SW
2015-08-02,Leeming,15.45,NA,0.9,6,Light,17,95,8,1300,1015.1041666666669,150,SSE,160,SSE
2015-08-03,Leeming,18.15,0,4.9,8,Light,25,83,6,2400,1006.9583333333331,240,WSW,200,SSW
2015-08-04,Leeming,15.45,NA,1.9,12,Moderate,31,83,5,2000,1007.1416666666665,220,SW,220,SW
2015-08-05,Leeming,17.6,0.4,2.7,9,Light,23,89,7,2300,1010.1333333333333,190,S,190,S
2015-08-06,Leeming,17.25,NA,6.6,9,Light,20,90,5,2300,1010.3583333333331,270,W,270,W
2015-08-07,Leeming,13.3,0,8.4,4,Light,13,100,4,2700,1018.8375000000002,320,NW,240,WSW
2015-08-08,Leeming,14.8,NA,10.7,6,Light,22,97,3,900,1021.8208333333336,240,WSW,200,SSW
2015-08-09,Leeming,17.85,NA,2.9,8,Light,23,87,7,1900,1017.0916666666666,230,SW,230,SW
2015-08-10,Leeming,17.55,0.6,9.7,10,Light,34,91,4,2200,1013.5249999999997,180,S,210,SSW
2015-08-11,Leeming,13.95,0,4.8,5,Light,14,94,4,2700,1019.9041666666668,260,W,280,W
2015-08-12,Leeming,15.05,0,12.4,4,Light,14,96,2,3100,1024.9333333333336,360,N,230,SW
2015-08-13,Leeming,13.1,15.2,5.3,4,Light,13,100,5,1900,1019.4541666666664,120,ESE,110,ESE
2015-08-14,Leeming,14.35,8.2,0,8,Light,18,98,8,800,1006.9,340,NNW,330,NNW
2015-08-15,Leeming,14.05,0,10.4,8,Light,24,95,4,2100,1011.0625000000001,270,W,290,WNW
2015-08-16,Leeming,11.3,0,2.7,3,Light,10,95,6,1700,1017.7041666666669,160,SSE,200,SSW
2015-08-17,Leeming,14.95,0.8,9.1,5,Light,17,92,6,3200,1018.4125,20,NNE,30,NNE
2015-08-18,Leeming,13.6,7,0,8,Light,20,92,8,1700,1012.0333333333332,320,NW,330,NNW
2015-08-19,Leeming,17.6,2.2,5.3,10,Light,22,97,7,1900,1012.8874999999999,190,S,180,S
2015-08-20,Leeming,18.2,0.2,3.7,9,Light,20,97,7,1900,1016.0500000000001,160,SSE,200,SSW
2015-08-21,Leeming,20.35,0.8,2.1,12,Moderate,27,96,7,2300,1014.9583333333334,180,S,190,S
2015-08-22,Leeming,18.1,18.6,2.8,5,Light,16,98,7,1200,1014.1666666666666,170,S,40,NE
2015-08-23,Leeming,18.2,8.6,9.1,8,Light,31,99,4,900,1003.2541666666667,110,ESE,110,ESE
2015-08-24,Leeming,14.55,0,2.9,4,Light,13,100,6,1800,1000.8249999999998,170,S,290,WNW
2015-08-25,Leeming,14.5,1.6,6.5,10,Light,24,97,6,2800,1003.1,260,W,250,WSW
2015-08-26,Leeming,17,0,7.7,13,Moderate,29,96,5,2900,998.1416666666668,170,S,220,SW
2015-08-27,Leeming,15.05,0,12.6,12,Moderate,29,86,2,2900,1002.125,200,SSW,250,WSW
2015-08-28,Leeming,15.4,NA,9.2,10,Light,31,87,3,2100,1011.4333333333333,240,WSW,270,W
2015-08-29,Leeming,16.4,0,5.8,9,Light,23,85,5,2200,1016.8416666666667,230,SW,210,SSW
2015-08-30,Leeming,13.9,3.4,2.4,4,Light,9,99,8,1800,1018.7291666666669,180,S,180,S
2015-08-31,Leeming,13.05,0.8,0,6,Light,15,95,8,1300,1017.0000000000003,340,NNW,360,N
2015-09-01,Leeming,14.35,0.6,5.5,7,Light,20,92,6,2700,1017.7208333333333,310,NW,290,WNW
2015-09-02,Leeming,12.75,1.8,3.7,5,Light,18,97,7,3000,1016.8666666666669,300,WNW,360,N
2015-09-03,Leeming,10.85,0.2,0,9,Light,21,97,8,2900,1015.0333333333333,310,NW,310,NW
2015-09-04,Leeming,13.15,1,3.6,10,Light,25,88,7,2500,1017.0083333333332,330,NNW,340,NNW
2015-09-05,Leeming,12.15,NA,7.5,9,Light,26,95,4,2100,1022.7749999999997,360,N,360,N
2015-09-06,Leeming,11,0,10.2,5,Light,18,100,1,2000,1027.5166666666667,280,W,250,WSW
2015-09-07,Leeming,12.5,NA,6.3,4,Light,11,100,3,2100,1031.3208333333334,330,NNW,350,N
2015-09-08,Leeming,10.45,NA,0,3,Light,8,99,8,800,1029.7166666666665,20,NNE,20,NNE
2015-09-09,Leeming,13.1,0,0.1,4,Light,13,99,7,1900,1025.5833333333333,110,ESE,120,ESE
2015-09-10,Leeming,12.9,0,7.5,6,Light,19,100,3,1500,1023.4666666666666,120,ESE,90,E
2015-09-11,Leeming,12.7,5.6,8.4,7,Light,23,100,4,1300,1016.5541666666667,120,ESE,120,ESE
2015-09-12,Leeming,14.15,2.6,3.6,8,Light,25,94,6,1200,1005.9041666666664,130,SE,260,W
2015-09-13,Leeming,11.4,0,8.2,6,Light,17,99,4,1900,1005.5749999999998,160,SSE,140,SE
2015-09-14,Leeming,9.3,21,0,4,Light,10,100,7,1100,994.8625000000003,10,N,10,N
2015-09-15,Leeming,14.5,2,2.8,7,Light,19,98,7,1800,992.2708333333335,320,NW,250,WSW
2015-09-16,Leeming,9.65,0,10.8,6,Light,15,100,2,2700,992.5958333333333,10,N,30,NNE
2015-09-17,Leeming,11.1,0.2,3.1,7,Light,21,94,7,2700,997.2166666666662,280,W,270,W
2015-09-18,Leeming,13.35,0.2,3.3,5,Light,18,97,6,1900,1011.8208333333333,10,N,360,N
2015-09-19,Leeming,12.9,NA,9.4,3,Light,16,100,3,1600,1023.9375000000001,270,W,280,W
2015-09-20,Leeming,10.6,0.8,1.9,5,Light,17,100,5,1200,1022.2624999999999,150,SSE,250,WSW
2015-09-21,Leeming,13.85,2,2.1,7,Light,20,97,6,1600,1007.8291666666664,150,SSE,260,W
2015-09-22,Leeming,9.95,0.2,4.5,5,Light,21,100,6,2400,1002.0625,150,SSE,310,NW
2015-09-23,Leeming,12.45,NA,4.7,8,Light,21,94,5,2400,1007.4291666666663,280,W,230,SW
2015-09-24,Leeming,12.05,0.2,6.7,11,Moderate,27,92,4,2400,1009.0958333333333,230,SW,270,W
2015-09-25,Leeming,12.05,0,5.4,7,Light,18,90,2,2600,1020.2875,270,W,280,W
2015-09-26,Leeming,9.5,0,0.1,3,Light,8,97,6,1500,1029.5250000000003,160,SSE,190,S
2015-09-27,Leeming,10.15,0.2,5.9,5,Light,14,100,3,600,1035.470833333333,170,S,160,SSE
2015-09-28,Leeming,10.6,NA,4.1,5,Light,15,100,6,700,1038.091666666667,170,S,170,S
2015-09-29,Leeming,12.5,0,5,4,Light,9,100,6,700,1038.1541666666667,170,S,170,S
2015-09-30,Leeming,11.35,0,8.7,4,Light,15,100,3,1400,1037.4041666666665,120,ESE,140,SE
2015-10-01,Leeming,9.8,0.2,9.6,3,Light,10,100,2,1300,1034.3999999999999,190,S,210,SSW
2015-10-02,Leeming,9.35,NA,5.3,4,Light,12,100,5,200,1026.1666666666667,150,SSE,160,SSE
2015-10-03,Leeming,6.6,0.2,0,3,Light,9,100,8,200,1016.6708333333332,330,NNW,350,N
2015-10-04,Leeming,9.6,0.2,4.4,3,Light,12,100,5,300,1013.5166666666668,280,W,180,S
2015-10-05,Leeming,9.35,10.4,0,8,Light,24,100,7,300,1003.5166666666668,150,SSE,130,SE
2015-10-06,Leeming,15.7,26.2,1.9,7,Light,17,99,8,1000,997.0416666666669,150,SSE,160,SSE
2015-10-07,Leeming,13.9,9,0,7,Light,18,99,8,1200,1006.2041666666664,290,WNW,300,WNW
2015-10-08,Leeming,10.1,0,6.4,4,Light,14,97,2,3400,1019.5083333333333,170,S,290,WNW
2015-10-09,Leeming,9,0,6.8,3,Light,9,100,4,1500,1022.9083333333332,130,SE,190,S
2015-10-10,Leeming,9.7,0.4,0.3,3,Light,11,100,7,900,1023.1083333333336,160,SSE,110,ESE
2015-10-11,Leeming,9.45,0,1.3,4,Light,13,100,8,900,1020.9875000000001,330,NNW,120,ESE
2015-10-12,Leeming,7.55,0.2,2.9,6,Light,23,100,4,1900,1021.9791666666669,320,NW,10,N
2015-10-13,Leeming,9,0.2,0.9,6,Light,18,100,5,2000,1027.4083333333333,350,N,20,NNE
2015-10-14,Leeming,8.25,0.2,5.5,6,Light,18,99,5,2300,1027.2458333333332,340,NNW,30,NNE
2015-10-15,Leeming,8.75,1.4,0.1,7,Light,14,100,7,1200,1025.3791666666664,350,N,350,N
2015-10-16,Leeming,10.8,NA,0.2,8,Light,17,96,8,1300,1026.325,340,NNW,30,NNE
2015-10-17,Leeming,9.6,0.6,2,9,Light,23,93,7,1700,1024.2041666666669,340,NNW,20,NNE
2015-10-18,Leeming,10.8,0.2,0,7,Light,16,99,8,1200,1024.0166666666667,360,N,20,NNE
2015-10-19,Leeming,9.2,NA,6.3,3,Light,8,100,5,1200,1026.5583333333334,360,N,360,N
2015-10-20,Leeming,9.2,15.8,4,6,Light,16,97,5,1900,1024.8541666666665,230,SW,290,WNW
2015-10-21,Leeming,12.75,0,3.4,9,Light,28,95,6,2500,1011.6291666666667,190,S,260,W
2015-10-22,Leeming,12.9,0,5.4,10,Light,41,84,4,2200,1012.5124999999999,260,W,310,NW
2015-10-23,Leeming,6.9,0,0.9,8,Light,23,97,5,1800,1017.0958333333334,150,SSE,210,SSW
2015-10-24,Leeming,9.2,NA,2,10,Light,22,90,5,1800,1011.245833333333,160,SSE,310,NW
2015-10-25,Leeming,7.3,0,1.1,7,Light,16,91,5,1200,1021.6708333333331,210,SSW,200,SSW
2015-10-26,Leeming,8.45,0.2,4.5,7,Light,22,94,6,1100,1015.0458333333332,160,SSE,170,S
2015-10-27,Leeming,9.75,0.8,0,4,Light,15,99,8,200,1010.8041666666667,130,SE,160,SSE
2015-10-28,Leeming,11.95,7.8,0,3,Light,11,100,7,200,1006.1374999999998,150,SSE,150,SSE
2015-10-29,Leeming,10.05,11.2,0,8,Light,25,100,8,1000,1008.6499999999997,150,SSE,160,SSE
2015-10-30,Leeming,12.9,2,2.3,8,Light,21,99,7,900,1014.5291666666668,150,SSE,170,S
2015-10-31,Leeming,11.3,0,0,8,Light,18,100,6,500,1021.3000000000001,150,SSE,160,SSE
NA,Leeming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Leeming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Leeming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Leeming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-01,Leuchars,3.75,NA,9.1,8,Light,23,82,3,3800,1014.3958333333334,90,E,80,E
2015-05-02,Leuchars,4.55,7.2,5.7,13,Moderate,26,98,6,3500,1013.0666666666666,120,ESE,120,ESE
2015-05-03,Leuchars,9.3,15.4,0,15,Moderate,34,100,8,1000,997.6583333333333,110,ESE,110,ESE
2015-05-04,Leuchars,10.95,3.8,8.6,10,Light,27,100,6,2600,995.9708333333333,250,WSW,250,WSW
2015-05-05,Leuchars,7.45,16,1.3,12,Moderate,31,100,7,1900,988.7125000000001,70,ENE,60,ENE
2015-05-06,Leuchars,9.4,1,2.1,7,Light,21,91,6,3800,992.2624999999998,220,SW,20,NNE
2015-05-07,Leuchars,6.8,NA,7.2,11,Moderate,25,91,4,4300,1010.5500000000001,280,W,270,W
2015-05-08,Leuchars,4.1,5.6,5,7,Light,17,99,4,3400,1014.3958333333334,110,ESE,110,ESE
2015-05-09,Leuchars,9.15,2,5.2,8,Light,15,100,6,2800,1012.0000000000001,30,NNE,90,E
2015-05-10,Leuchars,9.8,3,0.4,11,Moderate,39,100,8,2300,1013.6458333333334,220,SW,220,SW
2015-05-11,Leuchars,12.65,0.6,9.9,18,Fresh,40,89,4,3200,1006.0708333333333,220,SW,260,W
2015-05-12,Leuchars,11.45,NA,8.5,20,Fresh,40,75,4,3300,1006.6416666666668,250,WSW,240,WSW
2015-05-13,Leuchars,9.45,NA,9.6,10,Light,20,92,4,3800,1018.5708333333336,110,ESE,270,W
2015-05-14,Leuchars,9.05,0,0,8,Light,17,78,8,3500,1018.3458333333332,100,E,110,ESE
2015-05-15,Leuchars,7.35,0.6,6.4,11,Moderate,26,94,5,3300,1016.025,250,WSW,240,WSW
2015-05-16,Leuchars,9.6,0.2,12.2,16,Moderate,36,91,2,3300,1016.4499999999998,260,W,280,W
2015-05-17,Leuchars,9.9,0.8,9.9,16,Moderate,36,94,4,3100,1014.275,250,WSW,280,W
2015-05-18,Leuchars,10,2.4,2.6,8,Light,19,95,7,3800,997.8666666666667,220,SW,230,SW
2015-05-19,Leuchars,8.7,0.6,7.4,9,Light,26,97,4,4300,997.4916666666667,310,NW,300,WNW
2015-05-20,Leuchars,11.85,1,9.1,10,Light,22,79,7,4100,1011.8772727272727,300,WNW,290,WNW
2015-05-21,Leuchars,11.9,0.2,0.6,16,Moderate,30,91,8,2000,1018.85,260,W,260,W
2015-05-22,Leuchars,14.3,0,2.6,13,Moderate,31,91,5,3600,1019.566666666667,260,W,260,W
2015-05-23,Leuchars,9.65,0.4,8.9,8,Light,22,95,4,2000,1022.5416666666666,250,WSW,250,WSW
2015-05-24,Leuchars,12.45,NA,3,14,Moderate,26,95,7,4200,1014.3083333333334,280,W,270,W
2015-05-25,Leuchars,12.35,0,7.7,8,Light,20,86,6,3000,1016.9208333333332,260,W,340,NNW
2015-05-26,Leuchars,11.15,0,8.9,10,Light,23,88,4,3900,1021.1583333333334,260,W,280,W
2015-05-27,Leuchars,8.9,8,0.2,10,Light,26,99,7,3300,1015.4625000000002,250,WSW,270,W
2015-05-28,Leuchars,9.4,NA,13,15,Moderate,33,99,4,4200,1004.8695652173913,270,W,260,W
2015-05-29,Leuchars,9.8,1.4,6.5,9,Light,28,92,6,3800,1002.3208333333333,260,W,270,W
2015-05-30,Leuchars,9.2,8,10.1,11,Moderate,27,95,3,4600,1007.1041666666666,250,WSW,280,W
2015-05-31,Leuchars,9.7,NA,7.1,14,Moderate,36,99,5,2800,999.3666666666668,270,W,270,W
2015-06-01,Leuchars,8.85,17.4,4.9,15,Moderate,33,96,5,2900,997.7708333333331,240,WSW,240,WSW
2015-06-02,Leuchars,9.6,1.2,9,22,Strong,46,94,5,3200,988.7874999999998,250,WSW,270,W
2015-06-03,Leuchars,11.3,0,13.4,13,Moderate,29,94,3,3900,1014.5250000000001,270,W,270,W
2015-06-04,Leuchars,8.45,0.2,1.1,6,Light,15,96,6,3000,1022.9333333333333,80,E,90,E
2015-06-05,Leuchars,13.4,0.4,3.8,10,Light,28,100,6,2500,1010.5208333333331,240,WSW,230,SW
2015-06-06,Leuchars,11.35,NA,7.7,23,Strong,52,81,4,3100,1009.6125000000001,230,SW,260,W
2015-06-07,Leuchars,12,NA,12.9,13,Moderate,30,87,3,4000,1027.2541666666668,250,WSW,290,WNW
2015-06-08,Leuchars,10.85,0.2,5.3,5,Light,16,93,7,4100,1036.2208333333333,150,SSE,120,ESE
2015-06-09,Leuchars,12.75,0,10.5,6,Light,15,93,5,4100,1035.3708333333336,270,W,160,SSE
2015-06-10,Leuchars,14.6,0,15.6,5,Light,14,100,1,3000,1030.0583333333334,260,W,210,SSW
2015-06-11,Leuchars,14.95,0,15.9,7,Light,16,99,1,3100,1020.9166666666669,140,SE,150,SSE
2015-06-12,Leuchars,9.35,0.4,6.2,8,Light,21,98,4,1700,1013.5374999999999,90,E,70,ENE
2015-06-13,Leuchars,9.75,0.4,0,10,Light,20,97,8,2900,1011.7583333333332,60,ENE,60,ENE
2015-06-14,Leuchars,10.65,0.2,1.7,6,Light,16,90,8,4000,1016.8458333333333,50,NE,50,NE
2015-06-15,Leuchars,9.55,1,3.4,5,Light,13,100,6,3600,1021.5124999999999,110,ESE,120,ESE
2015-06-16,Leuchars,14.6,NA,0.1,6,Light,20,100,8,2400,1021.1291666666665,260,W,250,WSW
2015-06-17,Leuchars,15.6,0,5.7,16,Moderate,33,90,6,3900,1014.5875000000001,270,W,280,W
